id,opp,oppBebouwd,hoogte,oppVerhouding,volVerhouding,zone,zoneId,type,typeId,mobi,volume,volNieuw,volNieuwGem
2520,196.91,129.48,10.4644,0.6575593,6.8809633,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8063.0,1354.9305,1354.9305,1362.7972
2521,5353.47,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,4946.0,0.0,0.0,0.41261572
2522,302.09,101.72,11.39,0.33672085,3.8352506,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8006.0,1158.5908,1050.6594,1225.4857
2523,3733.5,1133.66,8.08047,0.30364537,2.4535973,MOEIE,16,woonvernieuwingsgebied,2,7900.0,9160.506,10890.989,9621.352
2524,119.92,73.76,9.82,0.6150767,6.0400534,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7953.0,724.3232,724.3232,739.01636
2525,15188.38,3980.42,19.093449,0.2620701,5.003822,BOTERHOEK,14,buitengebied,6,5371.0,75999.945,75834.09,76686.37
2526,474.87,149.49,6.16,0.31480196,1.93918,GALGENAKKER,22,woonuitbreidingsgebied,3,7295.0,920.8584,920.8584,1071.8492
2527,141.55,67.1,8.26,0.4740374,3.9155495,MOLENSTRAAT,27,woongebied,1,7781.0,554.24603,745.1652,595.47565
2528,326.97,141.63,8.351124,0.43315902,3.6173644,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8021.0,1182.7697,1524.9402,1259.1404
2529,78.89,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7971.0,0.0,0.0,76.70353
2530,221.17,90.78,10.88,0.4104535,4.465734,MOLENSTRAAT,27,woongebied,1,7810.0,987.6864,987.6864,1028.4347
2531,63.7,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8065.0,0.0,0.0,80.940056
2532,49.74,75.66,7.15,1.5211098,10.875936,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7995.0,540.96906,540.96906,638.14386
2533,1596.79,167.44,0.0,0.10486037,0.0,BALGERHOEK,20,woongebied,1,6100.0,0.0,117.02872,117.013824
2534,700.74,98.67,0.46027872,0.14080828,0.06481106,MOERSTRAAT,15,buitengebied,6,4997.0,45.4157,307.5726,242.92165
2535,120.38,82.05,9.55,0.6815917,6.5092,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8028.0,783.5775,993.67017,798.26263
2536,1041.37,205.54,4.9705963,0.19737461,0.98106945,SINT-JANS VELD,12,buitengebied,6,6437.0,1021.6563,1298.6973,1227.6517
2537,3638.39,46.18,2.9653378,0.012692427,0.037637334,MOEIE,16,bedrijventerrein,4,7515.0,136.9393,3490.84,1858.1519
2538,1922.26,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,5204.0,0.0,0.0,1.1597099
2539,615.91,175.35,5.1811695,0.28470072,1.4750826,MOLENSTRAAT,27,woongebied,1,7706.0,908.5181,1292.453,1022.1724
2540,749.59,135.22,8.56,0.18039194,1.5441551,GALGENAKKER,22,woonuitbreidingsgebied,3,7110.0,1157.4833,1370.7739,1370.9246
2541,65.86,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,bedrijventerrein,4,8075.0,0.0,0.0,99.925446
2542,512.1,129.81,0.0,0.25348565,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7781.0,0.0,383.93484,383.94873
2543,761.65,84.98,7.97,0.111573555,0.8892412,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7635.0,677.2906,615.40314,724.6672
2544,5093.81,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6467.0,0.0,0.0,0.5078347
2545,143.34,96.96,5.6573606,0.6764337,3.826829,GALGENAKKER,22,woonuitbreidingsgebied,3,7279.0,548.53766,603.6334,576.19934
2546,6030.21,1820.06,6.350642,0.30182368,1.916774,BOTERHOEK,14,landbouwgebied,5,4906.0,11558.55,10980.587,13987.918
2547,933.95,0.0,0.0,0.0,0.0,OOSTVELDSTRAAT,2,landbouwgebied,5,7508.0,0.0,0.0,34.788406
2548,119.08,58.14,0.0,0.4882432,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7925.0,0.0,210.09268,210.10135
2549,10.17,0.0,0.0,0.0,0.0,NIJVERHEIDSKAAI,18,bedrijventerrein,4,7157.0,0.0,0.0,45.352158
2550,82.23,75.45,9.183181,0.91754824,8.426012,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8028.0,692.871,692.871,707.41724
2551,182.65,78.62,8.24,0.43044075,3.5468318,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7937.0,647.8288,838.748,669.7519
2552,79.53,79.53,3.37,1.0,3.37,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8045.0,268.01608,478.10876,412.93085
2553,34.44,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7939.0,0.0,0.0,75.14271
2554,8.9,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8008.0,0.0,0.0,73.58188
2555,1593.92,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7853.0,0.0,0.0,12.629408
2556,66.49,61.92,3.03,0.93126786,2.8217416,GALGENAKKER,22,woongebied,1,7048.0,187.6176,378.5368,294.2816
2557,2932.33,216.86,5.27044,0.07395484,0.38977456,ZANDVLEUGE,21,woongebied,1,7159.0,1142.9476,1259.9763,1186.8591
2558,190.53,89.93,9.4,0.47199917,4.436792,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7964.0,845.342,716.38806,862.2218
2559,170.49,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7848.0,0.0,0.0,57.764267
2560,972.35,200.31,6.45,0.20600607,1.328739,GALGENAKKER,22,woongebied,1,7113.0,1291.9994,1148.3794,1424.9529
2561,11474.78,0.0,0.0,0.0,0.0,VROMBAUT,9,landbouwgebied,5,6280.0,0.0,0.0,0.66653293
2562,1290.42,1358.33,0.0,1.0526263,0.0,BALGERHOEK,20,woongebied,1,5992.0,0.0,1536.5603,1536.7313
2563,1051.6,0.0,0.0,0.0,0.0,OOSTVELDSTRAAT,2,landbouwgebied,5,7508.0,0.0,0.0,38.99537
2564,6.34,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7674.0,0.0,0.0,37.33055
2565,136.52,104.05,10.64,0.7621594,8.109376,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7897.0,1107.092,1367.2997,1148.5801
2566,700.52,323.28,7.3397717,0.46148574,3.3872,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7543.0,2372.8015,2893.2603,2554.395
2567,231.71,69.72,8.192685,0.30089337,2.4651246,MOLENSTRAAT,27,woongebied,1,7950.0,571.19403,482.18127,592.3377
2568,95.31,0.0,0.0,0.0,0.0,OOSTVELD,7,landbouwgebied,5,6804.0,0.0,0.0,11.966496
2569,311.46,256.38,7.107824,0.8231555,5.8508444,MOLENSTRAAT,27,woongebied,1,7912.0,1822.304,2426.6487,2018.1688
2570,152.22,82.75,10.2,0.54362106,5.5449347,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8011.0,844.05,844.05,858.9335
2571,509.93,126.4,6.47394,0.24787717,1.6047419,BALGERHOEK,20,woongebied,1,6321.0,818.306,1202.2408,980.1936
2572,212.36,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7912.0,0.0,743.2567,77.818405
2573,711.55,86.43,7.58,0.121467225,0.92072153,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7550.0,655.1394,796.6358,701.8314
2574,2568.61,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6101.0,0.0,0.0,0.9580213
2575,737.14,302.13,3.73,0.40986785,1.5288072,ZANDVLEUGE,21,woongebied,1,7397.0,1126.945,1647.4036,1492.3514
2576,59.45,50.53,9.89,0.84995794,8.406084,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7987.0,499.7417,499.7417,514.1247
2577,4106.12,0.0,0.0,0.0,0.0,VROMBAUT,9,landbouwgebied,5,7142.0,0.0,0.0,1.4118208
2578,188.66,83.11,10.57,0.44052792,4.65638,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7952.0,878.47266,749.51874,893.6895
2579,412.9,93.26,5.59,0.22586584,1.26259,GALGENAKKER,22,woongebied,1,6864.0,521.3234,433.95135,636.2081
2580,1700.95,0.0,0.0,0.0,0.0,HET LEEN,5,buitengebied,6,5788.0,0.0,0.0,0.0
2581,222.62,79.42,9.71,0.3567514,3.4640565,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7918.0,771.1682,771.1682,792.4562
2582,120.7,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8053.0,0.0,0.0,82.64953
2583,2905.99,317.87,7.967721,0.10938441,0.8715445,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7724.0,2532.6995,3222.052,2743.025
2584,95.17,84.12,11.27,0.883892,9.961464,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8045.0,948.0325,819.07855,962.1757
2585,427.47,128.15,7.65,0.2997871,2.2933714,WARME LANDEN,26,bedrijventerrein,4,7503.0,980.3475,864.2745,1188.4115
2586,8.96,0.0,0.0,0.0,0.0,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7838.0,0.0,0.0,95.6564
2587,12854.01,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,5252.0,0.0,0.0,0.47609502
2588,6956.84,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,woongebied,1,7113.0,0.0,0.0,0.0
2589,613.92,507.87,12.058538,0.82725763,9.975518,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8028.0,6124.17,6124.17,5963.7056
2590,2490.55,244.5,3.6470232,0.098171085,0.35803223,VELDEKEN,6,buitengebied,6,7080.0,891.69714,891.69714,1012.1959
2591,118.96,0.0,0.0,0.0,0.0,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8041.0,0.0,0.0,76.25758
2592,317.85,404.85,10.07,1.2737141,12.8263,MOEIE,16,woonvernieuwingsgebied,2,7571.0,4076.8394,5645.156,4258.654
2593,2463.73,779.55,6.874194,0.31641048,2.175067,GALGENAKKER,22,woonuitbreidingsgebied,3,6600.0,5358.778,3979.7898,5527.4414
2594,905.43,163.92,8.21,0.18104105,1.4863471,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7837.0,1345.7832,1202.1632,1411.6451
2595,409.45,107.71,9.61,0.26306018,2.5280082,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7923.0,1035.093,1035.093,1100.6534
2596,4261.89,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4969.0,0.0,0.0,0.85717696
2597,9248.77,0.0,0.0,0.0,0.0,OOSTVELD,7,woongebied,1,7344.0,0.0,0.0,137.30258
2598,235.3,106.62,7.203988,0.4531237,3.2642975,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7937.0,768.08923,1053.099,905.5138
2599,226.47,0.0,0.0,0.0,0.0,GALGENAKKER,22,bedrijventerrein,4,6596.0,0.0,0.0,41.16872
2600,141.79,58.59,11.16,0.41321674,4.611499,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7918.0,653.8644,844.78357,673.4177
2601,2013.92,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6038.0,0.0,0.0,0.65548825
2602,340.05,123.84,6.362137,0.36418173,2.3169742,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7936.0,787.887,787.887,904.4392
2603,341.42,99.52,3.2293248,0.29148847,0.94131094,MOEIE,16,woonuitbreidingsgebied,3,7457.0,321.3824,254.40436,379.9606
2604,106.88,0.0,0.0,0.0,0.0,MOEIE,16,woonvernieuwingsgebied,2,7890.0,0.0,0.0,93.20368
2605,426.56,46.9,3.8329253,0.109949365,0.42142773,GALGENAKKER,22,woonuitbreidingsgebied,3,7295.0,179.7642,179.7642,238.60915
2606,214.5,214.16,11.957513,0.99841493,11.93856,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8011.0,2560.821,2365.1384,2568.9653
2607,496.88,266.53,16.29,0.5364072,8.738073,EEKLO CENTRUM,17,woonvernieuwingsgebied,2,8069.0,4341.774,4830.769,4393.9424
2608,368.78,88.84,7.79,0.24090242,1.8766298,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7396.0,692.06354,692.06354,802.80927
2609,184.52,80.71,10.51,0.43740514,4.597128,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8038.0,848.2621,719.30817,863.1857
2610,109.35,46.06,9.35,0.4212163,3.9383726,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7971.0,430.66104,430.66104,446.36084
2611,230.64,84.16,6.661224,0.3648977,2.4306653,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7924.0,560.60864,560.60864,658.5368
2612,520.47,112.42,7.026207,0.21599708,1.5176402,GALGENAKKER,22,woonuitbreidingsgebied,3,7102.0,789.88617,789.88617,838.9473
2613,4500.05,0.0,0.0,0.0,0.0,POKMOERE,4,landbouwgebied,5,7571.0,0.0,0.0,3.5295556
2614,187.43,209.29,11.65,1.1166302,13.008741,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7987.0,2438.2283,2438.2283,2445.8567
2615,248.43,116.45,8.51,0.4687437,3.9890091,MOLENSTRAAT,27,woongebied,1,7781.0,990.9895,990.9895,1048.083
2616,5764.37,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,5869.0,0.0,0.0,0.7300122
2617,7456.54,0.0,0.0,0.0,0.0,ZANDVLEUGE,21,bedrijventerrein,4,7154.0,0.0,0.0,0.0
2618,4859.83,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4898.0,0.0,0.0,0.65548825
2619,22147.24,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4907.0,0.0,0.0,0.3173967
2620,11367.92,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,5949.0,0.0,0.0,0.76175183
2621,284.93,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7871.0,0.0,0.0,20.982813
2622,1731.96,0.0,0.0,0.0,0.0,OOSTVELD,7,landbouwgebied,5,7141.0,0.0,0.0,1.0588657
2623,365.02,90.69,7.43,0.24845216,1.8459995,GALGENAKKER,22,woonuitbreidingsgebied,3,6789.0,673.8267,807.3247,740.9025
2624,74.06,0.0,0.0,0.0,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7556.0,0.0,0.0,39.192425
2625,4947.0,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,4819.0,0.0,0.0,0.9075991
2626,14633.54,5358.79,9.276296,0.36619917,3.3969717,NIJVERHEIDSKAAI,18,bedrijventerrein,4,7080.0,49709.723,49709.723,58113.082
2627,156.0,72.52,0.0,0.46487176,0.0,MOLENSTRAAT,27,woongebied,1,7781.0,0.0,190.9192,190.90279
2628,1857.24,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,5063.0,0.0,0.0,0.8067547
2629,1240.44,99.56,6.50131,0.08026184,0.52180713,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7569.0,647.2704,647.2704,694.2801
2630,350.79,313.29,5.644674,0.8930984,5.0412493,ZANDVLEUGE,21,woongebied,1,7397.0,1768.4199,1768.4199,2031.5098
2631,371.11,127.65,7.0526876,0.34396812,2.4258995,BALGERHOEK,20,woongebied,1,6111.0,900.2756,900.2756,995.5022
2632,88.72,88.13,10.28,0.9933498,10.211636,EEKLO CENTRUM,17,woongebied,1,8033.0,905.9763,1096.8955,926.4315
2633,1125.16,175.9,0.0,0.15633331,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7508.0,0.0,383.93484,367.5519
2634,187.79,165.93,3.41,0.8835934,3.0130534,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,8018.0,565.8213,826.02893,743.1605
2635,789.31,154.99,8.26,0.1963614,1.6219451,GALGENAKKER,22,woongebied,1,7026.0,1280.2175,1136.5975,1324.1201
2636,494.61,126.67,6.2309623,0.25610077,1.5957543,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7536.0,789.276,789.276,953.7401
2637,3863.43,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,5886.0,0.0,0.0,0.9580213
2638,352.8,0.0,0.0,0.0,0.0,MOLENSTRAAT,27,woongebied,1,7998.0,0.0,0.0,175.67935
2639,744.14,139.76,0.0,0.18781412,0.0,GALGENAKKER,22,woonuitbreidingsgebied,3,7102.0,0.0,213.29062,213.27452
2640,738.87,171.27,5.89,0.23179992,1.3653015,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7687.0,1008.7803,1392.7151,1139.5879
2641,8542.01,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4918.0,0.0,0.0,0.41261572
2642,572.85,159.75,7.510754,0.27886882,2.0945153,MOLENSTRAAT,27,woongebied,1,7865.0,1199.843,1583.7778,1310.4135
2643,640.3,148.27,0.0,0.23156334,0.0,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7894.0,0.0,383.93484,383.94873
2644,960.97,161.24,5.7710805,0.1677888,0.9683227,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7637.0,930.52905,930.52905,1066.4025
2645,3000.63,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6729.0,0.0,0.0,0.7059104
2646,138.96,0.0,0.0,0.0,0.0,GALGENAKKER,22,woonuitbreidingsgebied,3,6952.0,0.0,0.0,56.950344
2647,5687.09,0.0,0.0,0.0,0.0,BOTERHOEK,14,landbouwgebied,5,4834.0,0.0,0.0,0.66653293
2648,560.53,145.2,5.332102,0.25904053,1.3812306,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7550.0,774.2212,774.2212,909.4424
2649,453.82,0.0,0.0,0.0,0.0,WARME LANDEN,26,woonuitbreidingsgebied,3,7650.0,0.0,0.0,0.0
2650,425.48,97.56,10.55,0.22929396,2.4190512,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7717.0,1029.2579,1274.08,1070.4902
2651,240.28,128.08,9.26,0.5330448,4.935995,BALGERHOEK,20,woongebied,1,6096.0,1186.0209,1471.0306,1169.5879
2652,3638.3,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6789.0,0.0,0.0,1.2605543
2653,605.08,164.85,3.88,0.27244332,1.0570801,WARME LANDEN,26,woonuitbreidingsgebied,3,7650.0,639.61804,852.9087,775.87506
2654,5761.93,0.0,0.0,0.0,0.0,BOTERHOEK,14,woongebied,1,5785.0,0.0,0.0,0.0
2655,5490.28,0.0,0.0,0.0,0.0,OOSTVELD,7,landbouwgebied,5,7208.0,0.0,0.0,0.6982726
2656,2106.55,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4953.0,0.0,0.0,0.9075991
2657,655.66,428.03,12.56,0.65282315,8.199459,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8022.0,5376.057,5376.057,5195.139
2658,486.83,236.85,5.11001,0.48651484,2.4860957,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7715.0,1210.3059,1552.4764,1339.6122
2659,161.8,173.99,6.04,1.0753399,6.4950533,MOEIE,16,woonvernieuwingsgebied,2,7529.0,1050.8997,1050.8997,1121.8112
2660,15651.39,0.0,0.0,0.0,0.0,DE WAAI,13,landbouwgebied,5,5423.0,0.0,0.0,0.5078347
2661,545.27,0.0,0.0,0.0,0.0,GALGENAKKER,22,woongebied,1,7113.0,0.0,681.78064,50.11092
2662,1225.09,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4969.0,0.0,0.0,0.0
2663,9062.22,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,6545.0,0.0,0.0,0.3173967
2664,265.43,103.06,8.512494,0.38827562,3.305194,BALGERHOEK,20,woongebied,1,6192.0,877.2976,877.2976,881.0527
2665,1858.75,0.0,0.0,0.0,0.0,BUS,10,landbouwgebied,5,6381.0,0.0,0.0,0.7059104
2666,371.29,95.84,6.9920344,0.25812706,1.8048333,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7530.0,670.1166,914.9386,783.6037
2667,261.16,108.5,8.979211,0.41545412,3.7304502,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8033.0,974.2444,1316.4149,1052.3782
2668,504.19,190.62,3.39,0.37807176,1.2816632,MOEIE,16,woonvernieuwingsgebied,2,7529.0,646.2018,1057.4773,922.4617
2669,93.54,70.85,17.32,0.75742996,13.118687,EEKLO CENTRUM,17,woonvernieuwingsgebied,2,8028.0,1227.122,1437.2146,1244.3708
2670,572.73,185.0,6.5147276,0.32301435,2.1043506,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7923.0,1205.2246,1061.6046,1361.2024
2671,106.3,74.82,7.6274686,0.703857,5.368647,MOEIE,16,woonvernieuwingsgebied,2,7959.0,570.6872,780.7799,668.988
2672,297.05,0.0,0.0,0.0,0.0,MOEIE,16,woonvernieuwingsgebied,2,7920.0,0.0,0.0,72.575
2673,225.84,199.32,6.87,0.88257176,6.0632677,GALGENAKKER,22,woongebied,1,6749.0,1369.3284,1654.3381,1501.0516
2674,1882.33,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4984.0,0.0,0.0,1.0084435
2675,2156.88,0.0,0.0,0.0,0.0,NIJVERHEIDSKAAI WEST,1,bedrijventerrein,4,7024.0,0.0,0.0,165.51877
2676,462.75,231.53,8.613143,0.500335,4.3094563,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7907.0,1994.2009,1994.2009,2058.316
2677,174.06,81.9,10.2,0.4705274,4.79938,MOEIE,16,woonvernieuwingsgebied,2,7821.0,835.38,1045.4727,875.0349
2678,118.67,115.77,10.04,0.97556245,9.794647,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7953.0,1162.3308,1422.5385,1170.9126
2679,1147.9,526.19,6.295417,0.45839357,2.8857787,BALGERHOEK,20,bedrijventerrein,4,5905.0,3312.5854,4151.0312,3319.2288
2680,13599.13,0.0,0.0,0.0,0.0,DE WAAI,13,landbouwgebied,5,5436.0,0.0,0.0,0.41261572
2681,1533.09,317.62,7.04,0.20717636,1.4585215,WARME LANDEN,26,woonuitbreidingsgebied,3,7426.0,2236.0447,2015.9377,2340.575
2682,412.19,113.34,6.6978774,0.27497026,1.8417171,ZANDVLEUGE,21,woongebied,1,7291.0,759.1374,759.1374,928.4801
2683,7584.17,0.0,0.0,0.0,0.0,BUS,10,landbouwgebied,5,6206.0,0.0,0.0,0.571314
2684,913.76,0.0,0.0,0.0,0.0,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7679.0,0.0,0.0,46.49748
2685,473.08,27.97,0.0,0.059123192,0.0,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7823.0,0.0,244.82199,244.83157
2686,245.79,110.27,7.99,0.448635,3.5845938,GALGENAKKER,22,woonuitbreidingsgebied,3,6941.0,881.05725,881.05725,878.1126
2687,2199.13,193.31,9.15,0.08790295,0.80431193,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7505.0,1768.7864,1741.2354,1806.48
2688,10124.25,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,7764.0,0.0,0.0,0.0
2689,105.75,86.84,9.75,0.821182,8.006524,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7897.0,846.68994,846.68994,885.3521
2690,64.13,64.13,11.76,1.0,11.76,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8069.0,754.16876,964.2615,768.1205
2691,225.59,84.37,7.75,0.3739971,2.8984773,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8033.0,653.8675,564.85474,747.17804
2692,39.64,59.55,11.17,1.5022705,16.780361,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7898.0,665.1735,665.1735,703.62756
2693,232.31,84.46,6.1027703,0.36356592,2.2187595,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,8033.0,515.44,725.5327,613.1345
2694,118.9,48.42,8.44,0.40723294,3.4370458,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7821.0,408.66476,618.75745,447.74774
2695,542.74,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6441.0,0.0,0.0,0.0
2696,3335.96,578.14,4.0,0.17330544,0.69322175,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,8001.0,2312.56,3326.3965,3074.2234
2697,3296.73,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,6527.0,0.0,0.0,0.55464387
2698,9346.29,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,5781.0,0.0,0.0,0.5078347
2699,9502.8,0.0,0.0,0.0,0.0,DE WAAI,13,landbouwgebied,5,5679.0,0.0,0.0,0.6347933
2700,114.23,76.74,8.669162,0.67180246,5.8239646,KERKSTRAAT   ROZE,25,woonvernieuwingsgebied,2,7987.0,665.2715,536.31757,679.10156
2701,182.35,106.9,7.68,0.5862352,4.502287,MOLENSTRAAT,27,woongebied,1,7810.0,820.992,820.992,896.1901
2702,14073.37,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,5781.0,0.0,0.0,0.6347933
2703,4090.22,0.0,0.0,0.0,0.0,SINT-JANS VELD,12,landbouwgebied,5,6476.0,0.0,0.0,0.65548825
2704,744.22,122.14,7.35,0.16411814,1.2062683,ZUIDMOERSTRAAT GENTSESTEENWEG,19,woonvernieuwingsgebied,2,7869.0,897.729,1309.0045,1013.9561
2705,2845.94,1790.28,9.34,0.62906456,5.875463,POKMOERE,4,bedrijventerrein,4,7401.0,16721.215,16721.215,17384.02
2706,2858.23,0.0,0.0,0.0,0.0,MOERSTRAAT,15,landbouwgebied,5,4985.0,0.0,0.0,0.7563326
2707,162.7,149.94,6.12,0.92157346,5.64003,ST JANSDREEF,23,woongebied,1,7244.0,917.6328,917.6328,1006.7754
2708,169.77,66.65,8.99,0.39259,3.5293837,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7752.0,599.1835,790.10266,640.8096
2709,107.88,72.14,3.59,0.668706,2.4006546,GEMEENTEHUIS   KERKESTEE,28,woongebied,1,7923.0,258.9826,449.9018,389.24295
2710,373.16,128.08,9.47,0.34323078,3.2503955,LEKESTRAAT   SCHAPERIJ,24,woongebied,1,7823.0,1212.9176,1555.0881,1281.622
2711,182.97,80.15,4.51,0.43804997,1.9756055,GALGENAKKER,22,woongebied,1,7138.0,361.47653,552.39575,464.1259
2712,5891.05,0.0,0.0,0.0,0.0,VELDEKEN,6,landbouwgebied,5,6143.0,0.0,0.0,0.47609502
