shapeid,OIDN,oppPerceel,oppBebouwd,volume,hoogte,woongebied,woonvernie,woonuitbre,industrie,landbouw,zone,zoneId,Mobiscore,X,Y
"4568","985255",1904.67,211.530000,1624.550000,7.680,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7529",95306.8919410000,209083.3940400000
"4569","976033",283.73,95.250000,762.953000,8.010,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","6869",91663.7769860000,209468.7672400000
"4570","1071815",4537.13,0.000000,0.000000,,GEMEENTEHUIS   KERKESTEE,,,,Aardappelen,VROMBAUT,"9","7485",95626.4551560000,208403.8016500000
"4571","974943",4827.23,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,BOTERHOEK,"14","5029",91306.6688410000,211321.9616700000
"4572","986828",72.26,32.050000,151.276000,4.720,,,,,,DE WAAI,"13","5226",94431.9361100000,212111.8924400000
"4573","979146",15438.14,105.610000,325.028000,3.078,,,,,Grasland,VELDEKEN,"6","6714",93607.0935510000,207064.6328400000
"4574","980610",273.10,105.510000,1039.274000,9.850,MOEIE,MOEIE,,,,MOEIE,"16","7457",92592.2205280000,208878.5602600000
"4575","982531",314.39,81.110000,781.089000,9.630,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7661",93007.4169430000,208968.8062800000
"4576","986311",14780.70,28.200000,79.242000,2.810,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,SINT-JANS VELD,"12","6850",94131.4934850000,210393.8837900000
"4577","975547",1018.47,144.550000,423.395000,2.929,BALGERHOEK,,,,,BALGERHOEK,"20","6190",90555.8511490000,210761.6456500000
"4578","982861",802.46,104.460000,695.979000,6.663,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7715",95167.1631190000,208811.2433300000
"4579","980680",195.41,149.420000,1394.089000,9.330,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8042",94157.6933360000,208046.8932600000
"4580","977057",130.30,56.870000,355.871000,6.258,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7912",94186.4239170000,209263.0419000000
"4581","975462",1257.41,0.000000,0.000000,,BALGERHOEK,,,,,BALGERHOEK,"20","6192",91487.1279400000,210664.5656800000
"4582","985858",1201.10,78.560000,302.456000,3.850,ZANDVLEUGE,,,,,KRUISKENS,"11","7296",95000.8381460000,209581.2562000000
"4583","984688",790.58,171.540000,1114.100000,6.495,,,,,,HOGE BOSSTRAAT,"3","7559",95591.8483140000,207709.3429100000
"4584","981935",77.67,77.320000,788.221000,10.194,MOEIE,MOEIE,,,,MOEIE,"16","7890",93340.2640340000,208720.2361000000
"4585","983799",1490.63,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,HOGE BOSSTRAAT,"3","7673",95219.8083580000,207530.6421000000
"4586","978584",57.45,41.440000,304.170000,7.340,MOEIE,MOEIE,,,,MOEIE,"16","7821",93517.4296570000,207893.2178000000
"4587","976812",219.61,68.580000,672.084000,9.800,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7931",94309.0828060000,209000.0734800000
"4588","986763",11279.50,0.000000,0.000000,,,,,,Grasland,DE WAAI,"13","5490",95909.7071620000,210860.9759000000
"4589","978131",14.31,0.000000,0.000000,,,,,,,VELDEKEN,"6","7644",93537.0532040000,207633.1626100000
"4590","974909",599.02,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,BOTERHOEK,"14","5425",90399.4118060000,211442.4946800000
"4591","982807",13.18,0.000000,0.000000,,,,,,,SINT-JANS VELD,"12","7193",93991.9665190000,209918.4716800000
"4592","980277",2834.20,0.000000,0.000000,,,,,Broeken,Aardappelen,NIJVERHEIDSKAAI WEST,"1","6728",92091.2196120000,208570.2343000000
"4593","979377",986.01,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,VELDEKEN,"6","6898",93730.3242780000,207267.8881500000
"4594","986220",345.40,140.300000,962.166000,6.858,ZANDVLEUGE,,,,,ZANDVLEUGE,"21","7397",93590.9546530000,209561.9569400000
"4595","985585",936.37,163.900000,1249.242000,7.622,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7556",94988.8414790000,209461.7300400000
"4596","974058",242.36,87.280000,685.148000,7.850,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7931",93586.8066000000,208970.6260300000
"4597","1071360",152.44,85.660000,1812.746000,21.162,EEKLO CENTRUM,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,EEKLO CENTRUM,"17","8078",94142.1682830000,208376.0664200000
"4598","981118",171.12,86.340000,840.088000,9.730,MOEIE,MOEIE,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,MOEIE,"16","7868",93517.3316060000,208122.6592200000
"4599","974703",414.36,87.090000,680.173000,7.810,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","6709",91465.9074320000,209664.3193300000
"4600","977180",2802.75,0.000000,0.000000,,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7674",93188.8387690000,209272.0032400000
"4601","977975",157.39,58.410000,553.143000,9.470,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7910",94577.3779700000,208885.1346300000
"4602","980866",1233.05,90.430000,546.197000,6.040,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7876",93310.9904200000,208949.3826900000
"4603","979591",2070.23,0.000000,0.000000,,,,,,Grasland,VELDEKEN,"6","6892",92960.9899470000,207434.4158800000
"4604","985517",1025.57,155.110000,1250.187000,8.060,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7916",94723.1028980000,208811.9723700000
"4605","980268",135.42,81.480000,595.870000,7.313,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8001",93711.2573060000,208384.2289100000
"4606","982528",387.84,100.920000,771.440000,7.644,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7661",92994.6054840000,208973.7977300000
"4607","986568",222.26,0.000000,0.000000,,,,,,Grasland,MOERSTRAAT,"15","5185",93522.8134760000,211080.3585700000
"4608","976224",1116.87,0.000000,0.000000,,,,,,Grasland,SINT-JANS VELD,"12","5518",92220.7232400000,210975.3940200000
"4609","985298",821.89,136.090000,1139.429000,8.373,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7463",95155.5163220000,209413.8271200000
"4610","976275",1480.34,369.460000,3781.886000,10.236,GALGENAKKER,,,,,GALGENAKKER,"22","7048",92191.2744670000,209762.2059100000
"4611","981546",48.65,49.460000,397.658000,8.040,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8011",93639.0259110000,208566.2918700000
"4612","981158",367.52,182.960000,1540.523000,8.420,MOEIE,MOEIE,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,MOEIE,"16","7821",93500.3058800000,207787.0530900000
"4613","976064",301.98,0.000000,0.000000,,,,,,,BOTERHOEK,"14","5121",90588.9622030000,211919.7070800000
"4614","986861",1112.92,511.260000,2526.839000,4.942,,,,,Landbouwinfrastructuur,MOERSTRAAT,"15","4972",93635.5418250000,211879.2333800000
"4615","986183",2534.04,731.500000,4266.198000,5.832,ZANDVLEUGE,,,,Landbouwinfrastructuur,ZANDVLEUGE,"21","7169",93233.5834580000,209586.4757100000
"4616","986032",8579.06,0.000000,0.000000,,ZANDVLEUGE,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,SINT-JANS VELD,"12","7218",93302.3110170000,209690.8175700000
"4617","984773",505.26,182.030000,1152.084000,6.329,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7508",95610.9467170000,208204.3813000000
"4618","1071578",179.75,0.000000,0.000000,,ST JANSDREEF,,,,,ST JANSDREEF,"23","7552",93053.5294420000,209300.4828200000
"4619","980673",180.12,119.360000,1212.698000,10.160,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8008",94145.2060140000,207897.3306200000
"4620","979161",1612.64,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,VELDEKEN,"6","6898",93730.2045440000,207285.7800400000
"4621","981074",95.58,95.580000,1169.899000,12.240,EEKLO CENTRUM,,,,,EEKLO CENTRUM,"17","8052",94074.8875820000,208415.3999900000
"4622","985265",321.01,78.290000,632.583000,8.080,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7530",95262.0323030000,209263.7155300000
"4623","984609",72.15,65.470000,222.598000,3.400,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","8006",94858.7229790000,208397.5097000000
"4624","979806",189.35,99.090000,1085.036000,10.950,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7995",93619.6873390000,208484.6813200000
"4625","986776",39861.00,0.000000,0.000000,,,,,,Aardappelen,DE WAAI,"13","6162",95039.4430440000,210697.1281700000
"4626","981112",166.11,73.970000,640.580000,8.660,MOEIE,MOEIE,,,,MOEIE,"16","7868",93520.0742390000,208172.7864500000
"4627","975604",365.37,92.650000,705.067000,7.610,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","6789",91519.2328120000,209462.5459600000
"4628","979839",2588.86,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,VELDEKEN,"6","6051",92128.2204090000,207336.3885500000
"4629","986028",1803.86,0.000000,0.000000,,,,,,Grasland,SINT-JANS VELD,"12","6498",93269.0200160000,210211.3995900000
"4630","977615",204.22,145.130000,1139.879000,7.854,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7781",93773.1144350000,209409.5175300000
"4631","981930",5.81,0.000000,0.000000,,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7921",94231.2951240000,209172.2561800000
"4632","982721",87.92,87.920000,713.910000,8.120,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7257",95830.0495320000,208342.8160600000
"4633","981077",430.61,210.310000,2307.855000,10.974,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8052",94041.9490240000,208414.2215500000
"4634","979953",1199.63,0.000000,0.000000,,MOEIE,MOEIE,,,Grasland,MOEIE,"16","7360",93087.0241910000,207782.5288000000
"4635","978123",384.85,384.850000,3767.681000,9.790,MOEIE,MOEIE,,,,MOEIE,"16","7652",93075.0946700000,208845.5281600000
"4636","985274",919.58,214.160000,1103.147000,5.151,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7497",95312.1983410000,209172.9695000000
"4637","978085",7.63,0.000000,0.000000,,,,,Nieuwendorpe,,NIJVERHEIDSKAAI WEST,"1","6364",92059.0207360000,208302.7228300000
"4638","984802",3537.83,383.820000,3745.396000,9.758,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7739",95210.6992030000,208124.0218600000
"4639","985609",968.73,202.910000,1032.812000,5.090,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7556",94967.0239830000,209405.6056700000
"4640","1071159",251.61,102.580000,1062.729000,10.360,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8011",93688.7225780000,208517.3602900000
"4641","981985",92.43,70.610000,547.934000,7.760,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8028",93727.0544310000,208543.2922800000
"4642","977523",595.10,124.050000,694.222000,5.596,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7781",93754.5062980000,209496.5268500000
"4643","974319",222.37,119.810000,748.854000,6.250,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7865",93811.4354460000,209387.8093300000
"4644","973939",786.78,0.000000,0.000000,,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7871",94144.2797290000,209382.3362300000
"4645","982183",127.37,60.650000,536.752000,8.850,MOEIE,MOEIE,,,,MOEIE,"16","7600",93008.4582970000,208592.4020700000
"4646","982561",96.51,68.060000,634.319000,9.320,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8018",93782.3186520000,208446.9428100000
"4647","980860",119.18,77.560000,535.726000,6.907,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Nieuwendorpe,,NIJVERHEIDSKAAI,"18","7302",92692.8626490000,207981.1367300000
"4648","1071499",398.92,98.210000,891.183000,9.074,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7635",95208.7909310000,208863.1404200000
"4649","975705",2492.03,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,BOTERHOEK,"14","4849",91495.5328130000,212237.0469800000
"4650","984482",1034.98,203.000000,1305.691000,6.432,,,,,,OOSTVELDSTRAAT,"2","6735",96526.6794810000,208579.6035300000
"4651","985257",1173.45,208.920000,1092.653000,5.230,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7529",95310.0114770000,209059.9911200000
"4652","981741",503.97,177.760000,2143.786000,12.060,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7976",93857.4941050000,208241.4888600000
"4653","978462",25.95,0.000000,0.000000,,,,,,Grasland,VELDEKEN,"6","5852",92143.2684300000,207585.1258400000
"4654","978383",1854.00,843.030000,11380.905000,13.500,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7892",93814.3458120000,208072.8687600000
"4655","982601",210.51,167.170000,1060.847000,6.346,,,,,,MOERSTRAAT,"15","5768",94273.3840930000,211374.9937200000
"4656","978801",1194.80,98.920000,732.301000,7.403,GALGENAKKER,,,,Grasland,GALGENAKKER,"22","6786",91606.1784700000,208726.6872000000
"4657","975835",750.47,113.550000,885.690000,7.800,WARME LANDEN,WARME LANDEN,bebouwd,,,WARME LANDEN,"26","7426",92656.9654630000,209379.7467400000
"4658","979319",232.01,113.520000,845.724000,7.450,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Nieuwendorpe,,NIJVERHEIDSKAAI,"18","7328",92644.4073400000,208014.4342900000
"4659","986469",8036.53,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,VROMBAUT,"9","6247",96087.7547930000,209468.4000200000
"4660","1071833",814.92,142.060000,1156.653000,8.142,ZANDVLEUGE,,,,,ZANDVLEUGE,"21","7021",94294.5257810000,210241.9511500000
"4661","978001",701.07,127.870000,999.943000,7.820,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7742",93332.9232770000,209387.2548000000
"4662","976122",270.25,130.100000,1037.431000,7.974,WARME LANDEN,WARME LANDEN,bebouwd,,,WARME LANDEN,"26","7539",92652.9482640000,209012.9523500000
"4663","984470",1627.26,0.000000,0.000000,,,,,,Aardappelen,VROMBAUT,"9","6120",96616.4281870000,209597.6755200000
"4664","982723",131.35,131.350000,1204.480000,9.170,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7508",95593.1830910000,208280.6177800000
"4665","974311",184.44,53.760000,396.211000,7.370,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7781",93832.9774940000,209427.1513500000
"4666","985969",41.39,46.930000,280.641000,5.980,ZANDVLEUGE,,,Peperstraat,,ZANDVLEUGE,"21","7561",94276.6222350000,209578.1093500000
"4667","975399",12514.36,0.000000,0.000000,,,,,,Grasland,BOTERHOEK,"14","4849",91429.7377630000,212170.5644300000
"4668","986092",11244.55,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,SINT-JANS VELD,"12","7099",94059.8213910000,210022.2892800000
"4669","981825",2296.37,0.000000,0.000000,,,,,,Grasland,VELDEKEN,"6","6745",92970.4802810000,207344.9534800000
"4670","976682",42.36,0.000000,0.000000,,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","8022",94030.9761740000,208724.8799000000
"4671","1071590",459.28,416.310000,4337.950000,10.420,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","8022",94027.9170230000,208755.6987600000
"4672","979648",798.59,0.000000,0.000000,,,,,Nieuwendorpe,,NIJVERHEIDSKAAI WEST,"1","6527",92083.8872340000,207719.3962100000
"4673","979976",19.65,24.110000,72.330000,3.000,MOEIE,MOEIE,,Nieuwendorpe,,MOEIE,"16","7608",92769.6375870000,208940.9738800000
"4674","984055",488.13,236.480000,2097.578000,8.870,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7937",94949.0730880000,207742.6917200000
"4675","986167",6350.41,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,SINT-JANS VELD,"12","5480",93936.9495900000,210821.2675800000
"4676","1071382",114.75,72.770000,441.714000,6.070,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7987",94141.3874770000,208703.8264200000
"4677","981537",76.99,61.510000,675.380000,10.980,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8060",94340.4600170000,208102.4286900000
"4678","978607",23.81,0.000000,0.000000,,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Nieuwendorpe,,NIJVERHEIDSKAAI,"18","7600",92850.1702990000,208506.4646000000
"4679","977491",259.27,77.800000,827.792000,10.640,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7880",94336.3520300000,209226.2819900000
"4680","976002",1094.09,0.000000,0.000000,,,,,Zeelaan - Kunstdal,,,,"6284",90905.4310370000,210290.4699900000
"4681","978883",416.18,120.580000,1121.394000,9.300,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7810",93258.3535550000,209073.0592200000
"4682","979569",361.87,122.230000,1280.970000,10.480,MOEIE,MOEIE,,,,MOEIE,"16","7571",93033.0894160000,208451.3750500000
"4683","983026",168.20,83.380000,692.888000,8.310,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7883",95029.3547070000,207724.7490100000
"4684","975216",5651.27,0.000000,0.000000,,BALGERHOEK,,,,Grasland,BOTERHOEK,"14","5608",90838.4824270000,211203.0597300000
"4685","982929",221.14,118.340000,1199.968000,10.140,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7700",94993.7427320000,207337.5794300000
"4686","983301",423.99,139.280000,1163.470000,8.353,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7823",95131.0419990000,207953.5464800000
"4687","979165",942.72,108.090000,806.351000,7.460,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","7273",92258.0393230000,209108.3797200000
"4688","980521",645.94,114.100000,742.846000,6.510,GALGENAKKER,,bebouwd,,,GALGENAKKER,"22","7093",92125.2504820000,209440.5466500000
"4689","977866",511.94,124.800000,433.056000,3.470,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","8022",94029.5280300000,208881.5578700000
"4690","985745",132.07,74.160000,751.982000,10.140,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7918",94604.2426620000,209029.6584300000
"4691","975048",4383.77,0.000000,0.000000,,BALGERHOEK,,,,Grasland,BALGERHOEK,"20","6111",91108.3183120000,210635.6460500000
"4692","980609",268.57,74.270000,723.390000,9.740,MOEIE,MOEIE,,Nieuwendorpe,,MOEIE,"16","7457",92592.4435380000,208884.6642700000
"4693","983009",324.13,116.030000,709.679000,6.116,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7823",95154.6853970000,207744.4896100000
"4694","980117",14.68,0.000000,0.000000,,MOLENSTRAAT,,,,,MOLENSTRAAT,"27","7876",93322.5505230000,208994.9045900000
"4695","987077",476.36,143.830000,998.401000,6.942,,,,,,HOGE BOSSTRAAT,"3","7514",95669.2919070000,207624.9614000000
"4696","983883",238.70,178.710000,1863.945000,10.430,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","8041",94461.3710940000,208131.3013700000
"4697","978595",294.17,206.240000,1070.408000,5.190,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Tieltsesteenweg 2,,NIJVERHEIDSKAAI,"18","7430",92870.7493690000,208050.1001300000
"4698","978451",1804.95,873.400000,4244.724000,4.860,WARME LANDEN,WARME LANDEN,,Brugsesteenweg,,WARME LANDEN,"26","7611",92974.6100750000,209121.3061500000
"4699","977957",446.86,48.520000,511.401000,10.540,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","7935",94283.9621170000,208999.1125200000
"4700","983281",261.92,95.030000,647.214000,6.811,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7752",95212.8665400000,207923.1793700000
"4701","975186",640.38,133.010000,822.002000,6.180,GALGENAKKER,,,,,GALGENAKKER,"22","6835",91688.0033430000,209986.3978200000
"4702","974542",11.78,0.000000,0.000000,,,,,,,BOTERHOEK,"14","5454",90451.4829140000,211421.0486600000
"4703","986941",8410.87,0.000000,0.000000,,,,,,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,MOERSTRAAT,"15","4985",93466.8900520000,211586.4600500000
"4704","977706",221.16,261.480000,2674.940000,10.230,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","8022",94078.0857470000,208725.5632600000
"4705","980781",147.81,83.380000,862.983000,10.350,ZUIDMOERSTRAAT GENTSESTEENWEG,ZUIDMOERSTRAAT GENTSESTEENWEG,,,,ZUIDMOERSTRAAT GENTSESTEENWEG,"19","7821",93546.8194320000,207884.7818000000
"4706","983284",170.54,67.940000,593.116000,8.730,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7752",95213.5108120000,207935.6213400000
"4707","978619",474.26,177.880000,847.014000,4.762,,,,,,VELDEKEN,"6","6216",92035.2098640000,207135.5038800000
"4708","980134",1210.91,0.000000,0.000000,,GALGENAKKER,,geen uitspraak,,,GALGENAKKER,"22","7324",92392.1020950000,208867.4757600000
"4709","985163",782.34,186.950000,1128.856000,6.038,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7550",95367.7424780000,208667.0814300000
"4710","983023",255.49,103.560000,739.143000,7.137,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7829",95024.4411180000,207672.8692900000
"4711","978931",4338.11,0.000000,0.000000,,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Nieuwendorpe,,NIJVERHEIDSKAAI,"18","7302",92681.9568560000,207918.7799100000
"4712","977417",50.31,44.270000,413.039000,9.330,KERKSTRAAT   ROZE,KERKSTRAAT   ROZE,,,,KERKSTRAAT   ROZE,"25","8033",93950.2460570000,208884.9423800000
"4713","985279",855.31,139.550000,1180.593000,8.460,GEMEENTEHUIS   KERKESTEE,,,,,GEMEENTEHUIS   KERKESTEE,"28","7530",95292.1589310000,209283.3472300000
"4714","977235",616.99,135.590000,1223.022000,9.020,ZANDVLEUGE,,,,,ZANDVLEUGE,"21","7169",93212.2320150000,209516.1950200000
"4715","979859",11882.30,2397.100000,17796.054000,7.424,NIJVERHEIDSKAAI,NIJVERHEIDSKAAI,,Tieltsesteenweg 2,MaÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¯s,NIJVERHEIDSKAAI,"18","7302",92684.5532880000,207729.4678800000
"4716","984761",747.25,164.960000,1055.573000,6.399,LEKESTRAAT   SCHAPERIJ,,,,,LEKESTRAAT   SCHAPERIJ,"24","7671",95341.7209880000,208021.3936200000
"4717","978333",4553.10,791.990000,5773.607000,7.290,,,,Nieuwendorpe,,NIJVERHEIDSKAAI WEST,"1","6473",91961.3083070000,208038.0227900000
"4718","979612",441.94,125.690000,936.845000,7.454,GALGENAKKER,,,,,GALGENAKKER,"22","6634",91535.9833870000,208745.0495600000
"4719","983851",1511.11,0.000000,0.000000,,,,,,Grasland,OOSTVELD,"7","6842",96013.7489440000,207517.0206900000
"4720","985383",1878.56,29.450000,91.590000,3.110,GEMEENTEHUIS   KERKESTEE,,,,Grasland,GEMEENTEHUIS   KERKESTEE,"28","7485",95521.2826790000,208443.3158000000
"4721","978891",188.38,87.400000,819.812000,9.380,MOEIE,MOEIE,,,,MOEIE,"16","7652",92983.2474110000,208724.7364900000
